Longitude,Latitude,Espèce,DHP,Hauteur,Volume
-68.01082508,51.05087372,F,26,17,0.386608879
-68.01082466,51.05265648,C,20,18,0.239264869
-68.01082434,51.05405668,C,14,15,0.101410611
-68.01082371,51.0518888,C,20,15,0.206960431
-68.01082324,51.05284567,C,22,16,0.263777373
-68.01082315,51.05310582,C,18,18,0.193804544
-68.0108224,51.05211184,C,22,14,0.236724366
-68.01082089,51.05193311,C,24,18,0.344541411
-68.01082078,51.05266158,C,14,14,0.095863586
-68.01082077,51.05045349,C,16,14,0.125209582
-68.01081946,51.05167358,C,26,18,0.404357629
-68.01081945,51.05354781,C,16,15,0.132454676
-68.0108185,51.05281064,C,18,15,0.167637949
-68.01081833,51.0499585,C,26,17,0.386608879
-68.01081733,51.05401877,C,22,15,0.250422122
-68.01081614,51.05195534,F,16,18,0.153129516
-68.01081507,51.05091705,C,18,15,0.167637949
-68.01081503,51.0525427,C,14,18,0.117239786
-68.01081499,51.0522686,C,14,15,0.101410611
-68.01081494,51.05348865,C,16,17,0.146408096
-68.01081456,51.05117785,F,24,18,0.344541411
-68.01081456,51.04999799,C,26,15,0.349763129
-68.01081434,51.0507554,C,26,17,0.386608879
-68.01081355,51.05415523,F,22,18,0.289510491
-68.01081352,51.05296463,C,22,18,0.289510491
-68.01081299,51.05393414,C,20,16,0.217997829
-68.01081264,51.05402813,C,26,15,0.349763129
-68.01081201,51.05079203,C,24,15,0.298023021
-68.01081165,51.05264095,C,16,17,0.146408096
-68.01080853,51.05147402,F,22,15,0.250422122
-68.0108081,51.0536233,C,26,18,0.404357629
-68.01080778,51.05359058,C,18,14,0.158468377
-68.01080648,51.05041373,C,20,17,0.22876265
-68.01080595,51.05235046,C,26,18,0.404357629
-68.01080573,51.05317483,C,24,16,0.313916874
-68.01080487,51.0499854,C,26,16,0.368416331
-68.01080406,51.05292721,C,20,16,0.217997829
-68.01080403,51.04973177,C,18,15,0.167637949
-68.01080396,51.0535576,C,22,17,0.276802807
-68.01080278,51.05056279,C,20,18,0.239264869
-68.01080258,51.05384554,C,20,17,0.22876265
-68.01080249,51.05132565,C,22,15,0.250422122
-68.01080201,51.05198956,C,18,16,0.176578241
-68.01080126,51.05324735,C,26,16,0.368416331
-68.01080084,51.05307379,F,14,15,0.101410611
-68.01080012,51.05245776,F,18,14,0.158468377
-68.01079938,51.05217485,C,16,14,0.125209582
-68.01079779,51.0537687,C,24,14,0.281721559
-68.01079654,51.05143249,C,18,18,0.193804544
-68.01079592,51.05004433,C,20,18,0.239264869
-68.01079515,51.05278592,C,24,14,0.281721559
-68.01079489,51.05058282,C,14,17,0.112093699
-68.01079433,51.0531162,C,24,18,0.344541411
-68.0107939,51.05259438,C,24,17,0.329418216
-68.01079278,51.05335824,C,14,18,0.117239786
-68.01079257,51.05352924,C,16,14,0.125209582
-68.01079256,51.05401602,C,22,17,0.276802807
-68.01079236,51.05362613,C,22,18,0.289510491
-68.01079231,51.05345503,F,20,16,0.217997829
-68.01079126,51.05136626,F,16,18,0.153129516
-68.01079059,51.05123022,C,14,15,0.101410611
-68.01079037,51.05215818,C,14,14,0.095863586
-68.01078894,51.05367949,C,14,16,0.106818936
-68.01078887,51.05180597,F,14,18,0.117239786
-68.01078868,51.05299041,C,16,15,0.132454676
-68.01078866,51.05358083,C,20,18,0.239264869
-68.01078839,51.05032638,C,14,17,0.112093699
-68.01078827,51.05272373,C,14,15,0.101410611
-68.01078809,51.05414168,F,16,15,0.132454676
-68.01078773,51.05289812,F,26,17,0.386608879
-68.01078671,51.05176761,F,20,17,0.22876265
-68.01078644,51.05077523,C,14,18,0.117239786
-68.01078606,51.05072669,F,18,15,0.167637949
-68.01078547,51.05025849,C,18,15,0.167637949
-68.01078504,51.05147801,C,16,18,0.153129516
-68.01078442,51.05094448,C,20,14,0.195639972
-68.0107839,51.05399925,C,22,15,0.250422122
-68.01078364,51.05184599,F,20,18,0.239264869
-68.01078193,51.05124719,C,22,15,0.250422122
-68.01078156,51.05149995,F,18,16,0.176578241
-68.0107815,51.05333168,C,22,14,0.236724366
-68.01078104,51.0502531,C,16,14,0.125209582
-68.01078075,51.05396098,F,20,18,0.239264869
-68.01078008,51.05123153,C,22,14,0.236724366
-68.01078,51.05391861,C,20,15,0.206960431
-68.01077889,51.05111121,F,18,18,0.193804544
-68.01077882,51.05264735,C,14,18,0.117239786
-68.01077785,51.0532875,C,14,17,0.112093699
-68.01077754,51.05225149,C,16,16,0.13951861
-68.01077603,51.05066871,C,18,14,0.158468377
-68.01077557,51.05150049,C,20,15,0.206960431
-68.01077522,51.05259924,C,14,14,0.095863586
-68.0107746,51.0513748,C,22,15,0.250422122
-68.01077372,51.05321367,F,14,18,0.117239786
-68.01077318,51.05092478,F,16,18,0.153129516
-68.01077294,51.05074539,C,26,15,0.349763129
-68.01077267,51.05380186,C,14,18,0.117239786
-68.01077184,51.05019838,C,18,14,0.158468377
-68.01077149,51.05054445,C,16,17,0.146408096
-68.01077126,51.0506284,C,18,14,0.158468377
-68.01077008,51.0523389,C,18,16,0.176578241
-68.0107698,51.054024,C,24,17,0.329418216
-68.01076879,51.05300882,C,22,14,0.236724366
-68.01076872,51.05317635,C,22,15,0.250422122
-68.01076802,51.05405838,C,18,14,0.158468377
-68.01076751,51.05216196,F,18,15,0.167637949
-68.01076655,51.05036197,F,26,14,0.330631552
-68.01076539,51.05047802,F,26,17,0.386608879
-68.01076465,51.0524005,C,16,17,0.146408096
-68.01076411,51.05043023,F,14,16,0.106818936
-68.01076394,51.05299433,C,18,14,0.158468377
-68.0107628,51.05158659,F,14,16,0.106818936
-68.01076265,51.05304315,C,22,14,0.236724366
-68.01076255,51.05119792,F,24,17,0.329418216
-68.01076248,51.04989688,C,18,17,0.185297747
-68.01076244,51.05068401,C,16,14,0.125209582
-68.0107622,51.05108841,C,20,17,0.22876265
-68.01076052,51.05133279,C,20,14,0.195639972
-68.01076026,51.05056438,C,18,14,0.158468377
-68.0107602,51.05120022,C,16,17,0.146408096
-68.01076002,51.0512539,C,22,15,0.250422122
-68.01075795,51.05341391,C,26,15,0.349763129
-68.01075729,51.05173319,C,18,17,0.185297747
-68.01075642,51.05336511,C,14,16,0.106818936
-68.0107562,51.05220752,F,14,16,0.106818936
-68.01075515,51.05109637,C,22,15,0.250422122
-68.01075475,51.05356438,C,18,15,0.167637949
-68.01075468,51.05034643,C,18,17,0.185297747
-68.01075413,51.0514358,F,24,16,0.313916874
-68.01075361,51.05212524,F,24,16,0.313916874
-68.01075222,51.05208464,C,24,17,0.329418216
-68.01075221,51.05167473,C,22,16,0.263777373
-68.0107508,51.05307126,F,16,16,0.13951861
-68.01074989,51.05354762,C,26,17,0.386608879
-68.01074974,51.05225446,C,18,15,0.167637949
-68.01074906,51.04979179,C,18,17,0.185297747
-68.01074826,51.05240659,C,18,15,0.167637949
-68.0107481,51.05410742,C,18,14,0.158468377
-68.01074799,51.05393786,C,26,18,0.404357629
-68.01074781,51.0513681,C,26,14,0.330631552
-68.01074666,51.04994347,C,22,15,0.250422122
-68.01074636,51.05200979,F,26,18,0.404357629
-68.01074565,51.05217598,F,24,15,0.298023021
-68.01074549,51.050894,C,24,18,0.344541411
-68.01074543,51.05258151,C,16,17,0.146408096
-68.01074389,51.05301916,F,26,14,0.330631552
-68.01074379,51.05297224,F,18,16,0.176578241
-68.01074311,51.04986088,C,16,18,0.153129516
-68.0107425,51.05348181,C,22,16,0.263777373
-68.01074237,51.05310488,C,22,15,0.250422122
-68.01073991,51.05387271,C,26,15,0.349763129
-68.01073827,51.05020725,C,14,18,0.117239786
-68.01073815,51.05396502,C,16,16,0.13951861
-68.0107381,51.05353524,C,26,15,0.349763129
-68.01073728,51.05304625,C,20,18,0.239264869
-68.01073701,51.05098556,C,16,18,0.153129516
-68.01073691,51.05311865,C,14,18,0.117239786
-68.01073679,51.05324098,C,24,14,0.281721559
-68.01073637,51.05289137,C,24,16,0.313916874
-68.01073618,51.05288789,F,14,16,0.106818936
-68.01073325,51.05379358,C,20,16,0.217997829
-68.01073213,51.05158589,F,26,16,0.368416331
-68.01073192,51.05059132,C,14,16,0.106818936
-68.01073133,51.05259774,C,14,16,0.106818936
-68.01072923,51.05266014,C,24,14,0.281721559
-68.01072857,51.05324092,F,22,14,0.236724366
-68.01072853,51.05162741,C,14,17,0.112093699
-68.01072766,51.05134852,F,22,16,0.263777373
-68.01072744,51.05034773,C,14,17,0.112093699
-68.01072723,51.05175758,F,24,15,0.298023021
-68.01072722,51.05235519,C,18,14,0.158468377
-68.01072637,51.04994206,C,22,16,0.263777373
-68.01072567,51.05169532,C,26,17,0.386608879
-68.01072561,51.05010979,C,14,15,0.101410611
-68.01072428,51.05138384,C,22,16,0.263777373
-68.01072408,51.05112224,C,18,14,0.158468377
-68.01072398,51.05269682,C,22,16,0.263777373
-68.01072321,51.05358621,C,18,17,0.185297747
-68.01072315,51.05315344,C,18,18,0.193804544
-68.01072312,51.05364033,F,22,15,0.250422122
-68.0107214,51.05262973,F,20,16,0.217997829
-68.01071939,51.05267382,F,14,18,0.117239786
-68.01071893,51.04998043,C,22,15,0.250422122
-68.01071871,51.05244449,C,22,18,0.289510491
-68.01071869,51.05017103,C,18,17,0.185297747
-68.01071865,51.05386928,C,16,17,0.146408096
-68.01071801,51.05030854,C,20,17,0.22876265
-68.0107173,51.05318184,C,24,15,0.298023021
-68.01071716,51.05237537,C,22,15,0.250422122
-68.01071651,51.05195275,C,20,18,0.239264869
-68.01071616,51.05084109,C,20,15,0.206960431
-68.010716,51.05239027,C,18,17,0.185297747
-68.01071599,51.05318521,C,14,18,0.117239786
-68.01071582,51.05176834,C,22,14,0.236724366
-68.0107157,51.05352388,C,14,15,0.101410611
-68.01071516,51.05377862,C,24,18,0.344541411
-68.01071501,51.05378854,C,18,17,0.185297747
-68.01071454,51.05374659,C,24,16,0.313916874
-68.01071309,51.05362389,C,22,16,0.263777373
-68.010713,51.05134125,C,26,18,0.404357629
-68.01071276,51.05237174,F,18,16,0.176578241
-68.01071239,51.05296771,C,22,17,0.276802807
-68.01071221,51.05109684,C,16,18,0.153129516
-68.01071142,51.05077513,C,24,16,0.313916874
-68.01071107,51.0503722,C,18,15,0.167637949
-68.0107109,51.05084887,C,24,14,0.281721559
-68.01071046,51.04995743,C,16,17,0.146408096
-68.01071012,51.05024577,C,14,17,0.112093699
-68.01070992,51.05222848,C,26,16,0.368416331
-68.01070966,51.05020453,C,16,14,0.125209582
-68.0107093,51.05175057,C,20,16,0.217997829
-68.0107082,51.05175192,C,20,18,0.239264869
-68.01070814,51.05072858,C,26,16,0.368416331
-68.01070795,51.05099851,C,24,18,0.344541411
-68.01070775,51.05003677,F,16,18,0.153129516
-68.01070743,51.05338225,C,26,16,0.368416331
-68.01070659,51.05040203,C,14,16,0.106818936
-68.01070584,51.05160738,C,16,15,0.132454676
-68.01070565,51.05301447,C,26,18,0.404357629
-68.01070411,51.05256363,C,16,18,0.153129516
-68.01070365,51.05185034,C,26,17,0.386608879
-68.01070341,51.05151826,C,22,16,0.263777373
-68.01070326,51.05080751,C,16,17,0.146408096
-68.0107032,51.05105247,C,18,18,0.193804544
-68.01070286,51.052495,C,26,15,0.349763129
-68.01070269,51.05262734,F,18,16,0.176578241
-68.01070227,51.05178957,C,24,17,0.329418216
-68.01070114,51.05350006,F,20,15,0.206960431
-68.01070023,51.05306775,C,14,16,0.106818936
-68.01069948,51.05309535,C,20,16,0.217997829
-68.01069908,51.05030797,F,16,17,0.146408096
-68.01069741,51.05092353,C,22,15,0.250422122
-68.01069726,51.05350351,F,20,16,0.217997829
-68.01069725,51.05346346,C,22,17,0.276802807
-68.01069713,51.05068746,C,26,15,0.349763129
-68.01069694,51.05271867,F,26,17,0.386608879
-68.01069691,51.05140988,C,24,15,0.298023021
-68.01069691,51.05153916,C,16,17,0.146408096
-68.01069665,51.05195488,C,22,14,0.236724366
-68.01069661,51.05336183,C,24,14,0.281721559
-68.01069636,51.05036845,C,22,15,0.250422122
-68.01069598,51.04972303,C,22,15,0.250422122
-68.01069538,51.05005443,F,22,15,0.250422122
-68.01069505,51.05392478,C,22,16,0.263777373
-68.01069484,51.05377035,C,20,16,0.217997829
-68.0106942,51.0517843,C,14,16,0.106818936
-68.01069399,51.05252469,C,26,14,0.330631552
-68.01069329,51.05223673,C,18,18,0.193804544
-68.01069279,51.05014928,F,24,18,0.344541411
-68.01069188,51.05381566,C,22,15,0.250422122
-68.01069179,51.05379919,C,20,17,0.22876265
-68.01069046,51.05050086,C,16,14,0.125209582
-68.01069031,51.05243849,C,18,16,0.176578241
-68.01068914,51.04985964,C,26,18,0.404357629
-68.01068898,51.05088158,F,24,17,0.329418216
-68.01068869,51.04997187,C,18,18,0.193804544
-68.01068864,51.0525249,C,22,17,0.276802807
-68.01068843,51.05312734,C,18,15,0.167637949
-68.01068825,51.05164115,F,26,16,0.368416331
-68.01068776,51.05186889,C,26,16,0.368416331
-68.01068768,51.0510257,C,16,16,0.13951861
-68.01068674,51.05206174,C,18,14,0.158468377
-68.01068659,51.05243795,C,20,15,0.206960431
-68.01068548,51.05413061,C,20,15,0.206960431
-68.01068478,51.05156744,C,26,15,0.349763129
-68.01068416,51.05328421,C,24,15,0.298023021
-68.01068334,51.0520909,C,16,16,0.13951861
-68.01068324,51.05302841,F,26,17,0.386608879
-68.01068244,51.05213609,C,26,18,0.404357629
-68.01068237,51.05158914,C,16,17,0.146408096
-68.01068196,51.05179054,C,16,18,0.153129516
-68.01068126,51.0538649,C,14,15,0.101410611
-68.010681,51.05076508,C,18,16,0.176578241
-68.01068005,51.0504651,F,14,16,0.106818936
-68.01067938,51.0500517,F,20,16,0.217997829
-68.01067934,51.04993015,C,24,16,0.313916874
-68.01067918,51.05209622,C,24,16,0.313916874
-68.01067813,51.05227702,C,14,17,0.112093699
-68.01067743,51.04985848,C,14,18,0.117239786
-68.01067718,51.05012208,C,14,14,0.095863586
-68.01067698,51.051411,C,20,14,0.195639972
-68.0106756,51.05105895,F,14,15,0.101410611
-68.01067537,51.05120834,F,24,18,0.344541411
-68.01067536,51.05051204,C,18,17,0.185297747
-68.01067427,51.05298722,C,24,18,0.344541411
-68.01067368,51.05316762,C,22,15,0.250422122
-68.01067309,51.05135562,F,18,17,0.185297747
-68.01067169,51.05166417,F,16,16,0.13951861
-68.0106714,51.05199343,C,14,18,0.117239786
-68.01067025,51.05313059,C,20,17,0.22876265
-68.01067006,51.05254454,C,24,18,0.344541411
-68.01066987,51.05065484,C,18,15,0.167637949
-68.01066919,51.05059289,C,22,17,0.276802807
-68.01066898,51.05204414,C,14,18,0.117239786
-68.01066866,51.05071804,C,14,17,0.112093699
-68.01066811,51.05344831,C,18,14,0.158468377
-68.01066693,51.05226189,C,18,16,0.176578241
-68.01066669,51.0512252,C,14,18,0.117239786
-68.01066651,51.05123327,F,24,18,0.344541411
-68.01066618,51.05108747,C,26,17,0.386608879
-68.01066578,51.05411472,F,18,16,0.176578241
-68.01066573,51.05226615,C,26,15,0.349763129
-68.01066534,51.05177553,C,26,15,0.349763129
-68.01066533,51.05268136,C,16,16,0.13951861
-68.0106651,51.05183359,C,18,17,0.185297747
-68.01066495,51.05150801,C,20,14,0.195639972
-68.01066446,51.05256254,F,26,16,0.368416331
-68.01066444,51.04989411,C,18,14,0.158468377
-68.0106637,51.05364887,C,26,17,0.386608879
-68.01066366,51.05244827,F,14,15,0.101410611
-68.01066351,51.05226722,F,18,17,0.185297747
-68.01066344,51.05187395,F,16,17,0.146408096
-68.01066339,51.05158522,C,22,15,0.250422122
-68.01066321,51.05170792,F,22,16,0.263777373
-68.01066317,51.05339336,C,16,15,0.132454676
-68.01066298,51.05026779,C,22,14,0.236724366
-68.01066291,51.05352697,F,18,16,0.176578241
-68.01066284,51.05051961,F,24,18,0.344541411
-68.01066196,51.05065162,C,14,18,0.117239786
-68.01066178,51.05399128,C,16,18,0.153129516
-68.01066103,51.05347438,C,18,16,0.176578241
-68.01066063,51.05049783,C,18,16,0.176578241
-68.01066047,51.05051538,C,14,16,0.106818936
-68.01066013,51.05097199,C,24,16,0.313916874
-68.01065999,51.05027532,C,26,17,0.386608879
-68.01065992,51.05366136,F,22,17,0.276802807
-68.01065946,51.05033511,C,20,16,0.217997829
-68.01065852,51.04999686,F,24,16,0.313916874
-68.01065822,51.05109141,C,16,18,0.153129516
-68.01065789,51.05329792,F,22,15,0.250422122
-68.01065752,51.05053513,C,18,18,0.193804544
-68.01065743,51.04982017,F,22,16,0.263777373
-68.01065491,51.05139357,C,20,15,0.206960431
-68.01065489,51.05248226,C,16,15,0.132454676
-68.01065405,51.05072242,F,20,18,0.239264869
-68.01065399,51.0510951,F,26,16,0.368416331
-68.01065378,51.05095433,C,16,14,0.125209582
-68.01065338,51.04997396,C,26,14,0.330631552
-68.01065338,51.05008012,C,14,16,0.106818936
-68.01065309,51.05134005,C,16,16,0.13951861
-68.01065299,51.05178514,C,24,18,0.344541411
-68.01065262,51.05141358,C,22,16,0.263777373
-68.01065236,51.05395128,C,20,15,0.206960431
-68.01065211,51.05415964,F,16,17,0.146408096
-68.01065191,51.05386982,C,16,15,0.132454676
-68.01065164,51.04983212,C,16,18,0.153129516
-68.01065155,51.05249559,C,16,17,0.146408096
-68.01065131,51.05363906,C,20,16,0.217997829
-68.01065122,51.05141793,C,16,17,0.146408096
-68.01065113,51.05286015,C,20,16,0.217997829
-68.01065092,51.05161511,C,16,16,0.13951861
-68.01065048,51.05108835,F,26,14,0.330631552
-68.01065023,51.0506371,F,18,16,0.176578241
-68.01065021,51.05336709,C,26,15,0.349763129
-68.01064919,51.05114979,C,22,14,0.236724366
-68.01064905,51.05180345,F,26,14,0.330631552
-68.01064905,51.05357072,C,18,14,0.158468377
-68.01064898,51.0534977,C,24,15,0.298023021
-68.01064892,51.05258526,F,22,15,0.250422122
-68.01064855,51.05333991,C,14,14,0.095863586
-68.01064837,51.05101255,F,22,18,0.289510491
-68.01064831,51.05030554,C,16,17,0.146408096
-68.01064771,51.0511986,C,14,16,0.106818936
-68.01064746,51.05133603,C,18,18,0.193804544
-68.01064671,51.05168527,C,26,18,0.404357629
-68.01064626,51.05093982,C,20,14,0.195639972
-68.01064621,51.05278006,F,26,18,0.404357629
-68.01064547,51.05072416,F,24,15,0.298023021
-68.01064484,51.0522503,C,26,18,0.404357629
-68.01064483,51.052945,C,24,14,0.281721559
-68.01064462,51.0522785,F,18,17,0.185297747
-68.01064413,51.05154809,C,18,16,0.176578241
-68.01064379,51.05238316,C,26,14,0.330631552
-68.01064266,51.05261254,C,16,15,0.132454676
-68.01064213,51.05217039,C,18,18,0.193804544
-68.01064148,51.05124219,F,24,18,0.344541411
-68.01064135,51.05228534,C,18,15,0.167637949
-68.01064134,51.05285395,C,16,14,0.125209582
-68.01064047,51.05232868,F,14,17,0.112093699
-68.0106403,51.05093754,C,16,17,0.146408096
-68.01064029,51.05085958,C,22,16,0.263777373
-68.0106399,51.05206255,C,16,14,0.125209582
-68.01063983,51.05135543,C,14,18,0.117239786
-68.01063935,51.0498326,C,16,17,0.146408096
-68.01063898,51.05325357,C,16,16,0.13951861
-68.01063851,51.05030654,F,26,18,0.404357629
-68.01063804,51.05316697,C,20,14,0.195639972
-68.01063689,51.05013939,F,16,16,0.13951861
-68.01063533,51.05057782,C,16,14,0.125209582
-68.01063515,51.05180033,F,18,17,0.185297747
-68.01063506,51.05058091,C,14,15,0.101410611
-68.01063456,51.05263865,C,16,18,0.153129516
-68.01063377,51.05308541,C,16,15,0.132454676
-68.01063348,51.05332263,F,16,15,0.132454676
-68.01063274,51.05187936,C,16,14,0.125209582
-68.01063249,51.05105996,F,16,15,0.132454676
-68.01063141,51.05171384,C,16,15,0.132454676
-68.01063078,51.05152277,C,26,18,0.404357629
-68.01062965,51.05241101,C,14,14,0.095863586
-68.0106294,51.05292922,C,18,17,0.185297747
-68.01062846,51.0534645,C,22,17,0.276802807
-68.01062836,51.05341061,C,20,15,0.206960431
-68.01062728,51.05291054,F,24,18,0.344541411
-68.010627,51.05061995,C,22,14,0.236724366
-68.01062686,51.05215428,C,14,16,0.106818936
-68.01062649,51.05262811,C,26,17,0.386608879
-68.01062598,51.05147969,C,16,16,0.13951861
-68.01062524,51.05284012,C,16,17,0.146408096
-68.01062514,51.05044724,C,14,14,0.095863586
-68.01062464,51.05098594,C,26,16,0.368416331
-68.01062377,51.05196826,F,16,14,0.125209582
-68.01062366,51.0517435,C,24,16,0.313916874
-68.01062334,51.05268689,C,16,17,0.146408096
-68.01062175,51.05022111,C,26,18,0.404357629
-68.01062139,51.05279164,F,16,17,0.146408096
-68.01062092,51.05286415,F,20,14,0.195639972
-68.01062073,51.04973306,C,24,17,0.329418216
-68.01062064,51.05402764,C,14,18,0.117239786
-68.01062051,51.05034943,C,20,15,0.206960431
-68.0106197,51.05195656,F,26,15,0.349763129
-68.01061954,51.04982743,F,26,17,0.386608879
-68.01061866,51.05297915,C,20,16,0.217997829
-68.0106181,51.05234378,F,16,17,0.146408096
-68.01061781,51.0540318,C,22,16,0.263777373
-68.01061761,51.05327657,C,18,15,0.167637949
-68.01061631,51.0508171,C,20,17,0.22876265
-68.01061613,51.05308012,C,20,14,0.195639972
-68.01061597,51.05340811,F,26,16,0.368416331
-68.0106151,51.05086438,C,18,18,0.193804544
-68.01061481,51.05275913,C,16,15,0.132454676
-68.01061468,51.0524586,F,22,15,0.250422122
-68.01061439,51.05206574,C,16,16,0.13951861
-68.01061403,51.0539213,C,20,18,0.239264869
-68.01061385,51.05031495,C,14,18,0.117239786
-68.01061385,51.05155928,C,26,18,0.404357629
-68.01061377,51.05253935,C,24,14,0.281721559
-68.01061349,51.05357686,C,14,14,0.095863586
-68.01061346,51.0523563,C,20,17,0.22876265
-68.01061301,51.05178869,C,22,16,0.263777373
-68.01061285,51.05094167,F,26,15,0.349763129
-68.01061243,51.05117617,C,22,16,0.263777373
-68.01061157,51.05096658,F,20,15,0.206960431
-68.01061148,51.05153388,C,14,16,0.106818936
-68.01061132,51.05376331,C,18,14,0.158468377
-68.01061093,51.05068485,C,22,15,0.250422122
-68.01061089,51.05003548,F,24,14,0.281721559
-68.01061047,51.04980798,C,14,17,0.112093699
